Date,Time,ObsDate,ObsTime,StnPres,SeaPres,Temperature,Td dew point,RH,WS,WD,WSGust,WDGust,Precp,PrecpHour,SunShine,GloblRad,Visb,UVI,Cloud Amount
2023/4/22,07:00:00,2023-04-22 07:00:00,7,1009.8,1013.4,20.4,16.8,80,4.1,90,10.1,90,0.0,0,0,0.13,...,0,...
2023/4/22,08:00:00,2023-04-22 08:00:00,8,1010.6,1014.2,20.7,16.5,77,3.8,90,9.5,100,0.0,0,0,0.45,15,1,9
2023/4/22,09:00:00,2023-04-22 09:00:00,9,1010.7,1014.3,20.7,16.3,76,4.4,90,10.9,90,0.0,0,0,0.59,15,1,9
2023/4/22,10:00:00,2023-04-22 10:00:00,10,1010.9,1014.5,20.7,16.3,76,3.8,90,11.3,110,0.0,0,0,0.39,...,1,...
2023/4/22,11:00:00,2023-04-22 11:00:00,11,1010.9,1014.5,20.6,16.4,77,4.5,90,9.3,70,0.0,0,0,0.32,12,1,10
2023/4/22,12:00:00,2023-04-22 12:00:00,12,1010.5,1014.1,20.5,16.5,78,4.2,100,9.8,60,0.0,0,0,0.57,...,2,...
2023/4/22,13:00:00,2023-04-22 13:00:00,13,1010.0,1013.6,21.1,16.9,77,3.1,90,8.7,100,0.0,0,0,0.78,...,2,...
2023/4/22,14:00:00,2023-04-22 14:00:00,14,1009.3,1012.8,22.3,17.2,73,1.9,100,9.4,90,0.0,0,0,1.37,12,4,9
2023/4/22,15:00:00,2023-04-22 15:00:00,15,1009.0,1012.5,21.9,17.1,74,3.3,100,8.9,70,0.0,0,0,1.27,...,3,...
2023/4/22,16:00:00,2023-04-22 16:00:00,16,1008.7,1012.2,21.8,17.6,77,3.8,100,8.8,90,0.0,0,0,0.95,...,2,...
2023/4/22,17:00:00,2023-04-22 17:00:00,17,1009.1,1012.7,21.1,17.3,79,4.4,80,8.8,60,0.0,0,0,0.48,11,1,9
2023/4/22,18:00:00,2023-04-22 18:00:00,18,1009.5,1013.1,21.0,17.8,82,3.0,80,8.7,60,0.0,0,0,0.19,...,0,...
2023/4/22,19:00:00,2023-04-22 19:00:00,19,1009.9,1013.5,20.6,17.8,84,3.4,90,8.9,120,0.0,0,0,0.01,...,0,...
2023/4/22,20:00:00,2023-04-22 20:00:00,20,1010.4,1014.0,20.7,17.9,84,2.8,80,9.2,100,0.0,0,...,0,...,0,...
2023/4/22,21:00:00,2023-04-22 21:00:00,21,1011.2,1014.8,20.8,18.0,84,2.4,90,8.4,70,0.0,0,...,0,...,0,...
2023/4/22,22:00:00,2023-04-22 22:00:00,22,1011.6,1015.2,20.9,18.1,84,2.7,100,8.0,60,0.0,0,...,0,...,0,...
2023/4/22,23:00:00,2023-04-22 23:00:00,23,1011.4,1015.0,20.8,18.0,84,2.8,90,6.9,100,0.0,0,...,0,...,0,...
2023/4/22,00:00:00,2023-04-22 00:00:00,24,1010.8,1014.4,20.7,17.9,84,2.5,80,7.4,70,0.0,0,...,0,...,0,...
2023/4/23,01:00:00,2023-04-23 01:00:00,1,1010.5,1014.1,20.8,18.0,84,2.7,90,7.7,80,0.0,0,...,0,...,0,...
2023/4/23,02:00:00,2023-04-23 02:00:00,2,1009.9,1013.5,20.6,18.2,86,2.4,100,6.3,80,0.0,0,...,0,...,0,...
2023/4/23,03:00:00,2023-04-23 03:00:00,3,1010.2,1013.8,21.0,18.4,85,2.2,90,6.9,80,0.0,0,...,0,...,0,...
2023/4/23,04:00:00,2023-04-23 04:00:00,4,1010.4,1014.0,21.0,18.6,86,2.5,110,6.4,90,0.0,0,...,0,...,0,...
2023/4/23,05:00:00,2023-04-23 05:00:00,5,1010.3,1013.9,20.9,18.7,87,2.6,90,7.1,90,0.0,0,...,0,...,0,...
2023/4/23,06:00:00,2023-04-23 06:00:00,6,1011.0,1014.6,21.4,19.0,86,1.9,90,5.7,80,0.0,0,0,0.02,...,0,...
2023/4/23,07:00:00,2023-04-23 07:00:00,7,1011.7,1015.3,21.6,19.2,86,1.8,100,4.5,80,0.0,0,0,0.09,...,0,...
2023/4/23,08:00:00,2023-04-23 08:00:00,8,1012.4,1016.0,22.0,19.2,84,1.4,110,4.3,70,0.0,0,0,0.17,16,0,10
2023/4/23,09:00:00,2023-04-23 09:00:00,9,1012.4,1016.0,22.5,19.7,84,2.1,100,5.2,90,0.0,0,0,0.55,12,1,10
2023/4/23,10:00:00,2023-04-23 10:00:00,10,1012.2,1015.7,23.4,19.8,80,1.9,90,6.9,100,0.0,0,0,1.33,...,3,...
2023/4/23,11:00:00,2023-04-23 11:00:00,11,1011.9,1015.4,24.3,20.0,77,2.9,100,8.6,70,0.0,0,0.5,2.51,12,6,10
2023/4/23,12:00:00,2023-04-23 12:00:00,12,1011.5,1015.0,24.8,20.1,75,3.2,90,8.9,100,0.0,0,0.7,2.91,...,8,...
2023/4/23,13:00:00,2023-04-23 13:00:00,13,1010.8,1014.3,25.3,20.1,73,4.0,90,9.0,60,0.0,0,0.7,3.03,...,8,...
2023/4/23,14:00:00,2023-04-23 14:00:00,14,1010.4,1013.9,24.9,19.7,73,4.5,90,9.5,80,0.0,0,1,3.12,12,7,7
2023/4/23,15:00:00,2023-04-23 15:00:00,15,1010.2,1013.7,23.9,19.6,77,3.8,100,10.9,80,0.0,0,0.4,1.84,...,4,...
2023/4/23,16:00:00,2023-04-23 16:00:00,16,1010.3,1013.8,23.4,19.4,78,4.0,90,10.6,90,0.0,0,0,1.15,...,2,...
2023/4/23,17:00:00,2023-04-23 17:00:00,17,1010.4,1013.9,23.0,19.2,79,3.3,90,10.2,80,0.0,0,0.1,0.65,10,1,8
2023/4/23,18:00:00,2023-04-23 18:00:00,18,1011.0,1014.5,22.7,19.3,81,1.9,100,9.9,80,0.0,0,0,0.19,...,0,...
2023/4/23,19:00:00,2023-04-23 19:00:00,19,1011.0,1014.6,22.3,19.1,82,3.5,100,9.7,80,0.0,0,0,0.01,...,0,...
2023/4/23,20:00:00,2023-04-23 20:00:00,20,1010.8,1014.4,22.1,18.9,82,3.8,90,9.0,80,0.0,0,...,0,...,0,...
2023/4/23,21:00:00,2023-04-23 21:00:00,21,1011.4,1015.0,22.0,19.0,83,2.5,80,9.4,80,0.0,0,...,0,...,0,...
2023/4/23,22:00:00,2023-04-23 22:00:00,22,1011.0,1014.6,22.0,19.0,83,3.0,90,8.4,80,0.0,0,...,0,...,0,...
2023/4/23,23:00:00,2023-04-23 23:00:00,23,1011.2,1014.8,22.2,19.2,83,2.8,90,7.3,60,0.0,0,...,0,...,0,...
2023/4/23,00:00:00,2023-04-23 00:00:00,24,1010.9,1014.5,22.3,19.3,83,2.7,100,7.5,80,0.0,0,...,0,...,0,...
2023/4/24,01:00:00,2023-04-24 01:00:00,1,1010.7,1014.3,22.2,19.4,84,1.6,100,6.1,60,0.0,0,...,0,...,0,...
2023/4/24,02:00:00,2023-04-24 02:00:00,2,1010.4,1013.9,22.2,19.6,85,1.5,90,4.0,90,0.0,0,...,0,...,0,...
2023/4/24,03:00:00,2023-04-24 03:00:00,3,1010.3,1013.8,22.2,19.6,85,1.4,110,4.2,80,0.0,0,...,0,...,0,...
2023/4/24,04:00:00,2023-04-24 04:00:00,4,1010.5,1014.0,22.3,19.5,84,1.8,90,5.4,90,0.0,0,...,0,...,0,...
2023/4/24,05:00:00,2023-04-24 05:00:00,5,1011.1,1014.6,22.4,19.4,83,1.4,100,4.0,90,0.0,0,...,0,...,0,...
2023/4/24,06:00:00,2023-04-24 06:00:00,6,1011.5,1015.1,21.9,20.0,89,1.8,100,4.8,100,0.1,0.1,0,0,...,0,...
2023/4/24,07:00:00,2023-04-24 07:00:00,7,1011.7,1015.3,21.6,20.2,92,1.9,100,6.5,120,0.0,0,0,0.09,...,0,...
2023/4/24,08:00:00,2023-04-24 08:00:00,8,1012.2,1015.8,21.8,20.1,90,2.4,110,5.9,80,0.0,0,0,0.23,15,0,10
2023/4/24,09:00:00,2023-04-24 09:00:00,9,1012.8,1016.4,21.7,20.5,93,2.6,90,5.4,80,0.1,0.4,0,0.17,15,0,10
2023/4/24,10:00:00,2023-04-24 10:00:00,10,1013.0,1016.6,21.5,20.8,96,1.1,100,5.0,90,1.0,1,0,0.19,...,1,...
2023/4/24,11:00:00,2023-04-24 11:00:00,11,1013.1,1016.7,21.4,21.1,98,0.9,110,3.5,100,10.5,1,0,0.34,9,1,10
2023/4/24,12:00:00,2023-04-24 12:00:00,12,1012.5,1016.1,21.5,20.8,96,1.9,90,5.1,70,0.5,1,0,0.5,...,2,...
2023/4/24,13:00:00,2023-04-24 13:00:00,13,1011.8,1015.4,21.0,20.2,95,2.3,100,6.7,90,0.5,1,0,0.5,...,2,...
2023/4/24,14:00:00,2023-04-24 14:00:00,14,1011.1,1014.7,21.4,19.9,91,2.9,90,8.2,80,0.1,0.3,0,0.66,10,2,10
2023/4/24,15:00:00,2023-04-24 15:00:00,15,1010.5,1014.1,21.9,19.3,85,3.9,90,8.8,80,0.0,0,0,1.53,...,4,...
2023/4/24,16:00:00,2023-04-24 16:00:00,16,1010.7,1014.3,21.0,18.6,86,3.7,90,8.5,70,0.0,0,0,0.43,...,1,...
2023/4/24,17:00:00,2023-04-24 17:00:00,17,1011.2,1014.8,20.8,18.2,85,2.9,90,7.9,70,0.0,0,0,0.2,15,0,10
2023/4/24,18:00:00,2023-04-24 18:00:00,18,1011.7,1015.3,20.4,17.8,85,2.5,90,7.5,90,0.0,0,0,0.08,...,0,...
2023/4/24,19:00:00,2023-04-24 19:00:00,19,1012.5,1016.1,20.3,17.9,86,2.0,90,7.9,60,0.0,0,0,0.01,...,0,...
2023/4/24,20:00:00,2023-04-24 20:00:00,20,1013.1,1016.7,20.2,17.6,85,1.6,90,7.0,110,0.0,0,...,0,...,0,...
2023/4/24,21:00:00,2023-04-24 21:00:00,21,1013.5,1017.1,20.1,17.3,84,2.2,100,6.8,100,0.0,0,...,0,...,0,...
2023/4/24,22:00:00,2023-04-24 22:00:00,22,1013.1,1016.7,19.8,17.4,86,2.5,90,7.2,100,0.0,0,...,0,...,0,...
2023/4/24,23:00:00,2023-04-24 23:00:00,23,1012.5,1016.1,19.6,17.0,85,3.0,90,9.4,90,0.0,0,...,0,...,0,...
2023/4/24,00:00:00,2023-04-24 00:00:00,24,1012.0,1015.6,19.6,16.8,84,2.8,90,7.6,70,0.0,0,...,0,...,0,...
2023/4/25,01:00:00,2023-04-25 01:00:00,1,1011.8,1015.4,19.6,16.8,84,2.2,100,7.5,90,0.0,0,...,0,...,0,...
2023/4/25,02:00:00,2023-04-25 02:00:00,2,1011.5,1015.1,19.5,16.5,83,3.0,100,7.4,100,0.0,0,...,0,...,0,...
2023/4/25,03:00:00,2023-04-25 03:00:00,3,1011.0,1014.6,19.3,16.7,85,2.9,110,7.6,90,0.0,0,...,0,...,0,...
2023/4/25,04:00:00,2023-04-25 04:00:00,4,1010.8,1014.4,19.4,17.2,87,2.1,110,5.9,110,0.0,0,...,0,...,0,...
2023/4/25,05:00:00,2023-04-25 05:00:00,5,1010.7,1014.3,19.4,17.7,90,2.2,120,6.6,100,0.0,0,...,0,...,0,...
2023/4/25,06:00:00,2023-04-25 06:00:00,6,1010.8,1014.4,19.3,18.0,92,2.9,110,6.5,100,0.0,0,0,0.02,...,0,...
2023/4/25,07:00:00,2023-04-25 07:00:00,7,1010.8,1014.4,19.4,17.9,91,3.4,100,7.0,120,0.0,0,0,0.15,...,0,...
2023/4/25,08:00:00,2023-04-25 08:00:00,8,1011.1,1014.7,19.9,17.9,88,3.1,90,7.3,80,0.0,0,0,0.31,13,1,10
2023/4/25,09:00:00,2023-04-25 09:00:00,9,1011.7,1015.3,20.8,18.0,84,2.4,90,7.0,90,0.0,0,0,0.51,20,1,10
2023/4/25,10:00:00,2023-04-25 10:00:00,10,1011.6,1015.2,21.1,17.9,82,2.4,90,6.5,120,0.0,0,0,1.09,...,3,...
2023/4/25,11:00:00,2023-04-25 11:00:00,11,1011.0,1014.6,21.2,17.6,80,2.5,80,6.8,80,0.0,0,0,1.11,20,3,10
2023/4/25,12:00:00,2023-04-25 12:00:00,12,1010.6,1014.2,21.5,17.9,80,2.8,80,7.1,100,0.0,0,0,1.12,...,4,...
2023/4/25,13:00:00,2023-04-25 13:00:00,13,1009.8,1013.4,21.0,17.4,80,2.8,100,8.0,80,0.0,0,0,0.86,...,3,...
2023/4/25,14:00:00,2023-04-25 14:00:00,14,1009.5,1013.1,20.9,17.5,81,2.9,100,7.1,90,0.0,0,0,0.54,20,2,10
2023/4/25,15:00:00,2023-04-25 15:00:00,15,1009.4,1013.0,20.6,17.4,82,3.2,80,7.5,90,0.0,0,0,0.28,...,1,...
2023/4/25,16:00:00,2023-04-25 16:00:00,16,1009.5,1013.1,20.5,17.7,84,2.7,70,7.0,80,0.0,0,0,0.25,...,1,...
2023/4/25,17:00:00,2023-04-25 17:00:00,17,1009.5,1013.1,20.2,17.8,86,3.3,80,7.0,120,0.0,0,0,0.17,21,0,10
2023/4/25,18:00:00,2023-04-25 18:00:00,18,1010.2,1013.8,20.2,17.4,84,2.3,90,6.4,70,0.0,0,0,0.04,...,0,...
2023/4/25,19:00:00,2023-04-25 19:00:00,19,1010.7,1014.3,19.7,17.7,88,2.4,80,6.7,100,0.1,0.1,0,0,...,0,...
2023/4/25,20:00:00,2023-04-25 20:00:00,20,1011.3,1014.9,19.7,17.8,89,1.9,90,7.0,130,0.1,0.1,...,0,...,0,...
2023/4/25,21:00:00,2023-04-25 21:00:00,21,1011.1,1014.7,19.3,17.8,91,3.5,110,7.8,110,0.1,0.2,...,0,...,0,...
2023/4/25,22:00:00,2023-04-25 22:00:00,22,1011.4,1015.0,19.2,17.5,90,3.3,80,9.2,100,0.1,0.2,...,0,...,0,...
2023/4/25,23:00:00,2023-04-25 23:00:00,23,1011.3,1014.9,19.1,17.2,89,2.1,80,9.1,90,0.1,0.1,...,0,...,0,...
2023/4/25,00:00:00,2023-04-25 00:00:00,24,1010.9,1014.5,19.1,17.4,90,2.4,80,6.8,110,0.0,0,...,0,...,0,...
2023/4/26,01:00:00,2023-04-26 01:00:00,1,1010.7,1014.3,19.1,17.6,91,2.4,80,6.9,90,0.0,0,...,0,...,0,...
2023/4/26,02:00:00,2023-04-26 02:00:00,2,1010.7,1014.3,18.7,17.7,94,3.0,90,7.9,100,0.1,0.3,...,0,...,0,...
2023/4/26,03:00:00,2023-04-26 03:00:00,3,1010.7,1014.3,18.6,16.9,90,2.5,90,7.4,100,0.1,0.1,...,0,...,0,...
2023/4/26,04:00:00,2023-04-26 04:00:00,4,1011.1,1014.7,18.5,17.0,91,2.1,90,5.8,80,0.1,0.2,...,0,...,0,...
2023/4/26,05:00:00,2023-04-26 05:00:00,5,1011.3,1014.9,18.3,16.8,91,2.9,90,9.5,90,0.1,0.2,...,0,...,0,...
2023/4/26,06:00:00,2023-04-26 06:00:00,6,1011.7,1015.3,18.2,16.7,91,2.6,90,7.1,90,0.1,0.1,0,0,...,0,...
2023/4/26,07:00:00,2023-04-26 07:00:00,7,1012.3,1015.9,18.1,16.8,92,3.1,90,7.5,110,0.0,0,0,0.05,...,0,...
2023/4/26,08:00:00,2023-04-26 08:00:00,8,1013.2,1016.8,18.3,16.8,91,3.4,100,8.7,70,0.1,0.3,0,0.1,10,0,10
2023/4/26,09:00:00,2023-04-26 09:00:00,9,1013.9,1017.5,18.3,16.3,88,4.1,80,9.9,90,0.1,0.5,0,0.18,15,0,10
2023/4/26,10:00:00,2023-04-26 10:00:00,10,1014.3,1017.9,18.1,16.3,89,2.8,80,8.1,60,0.1,0.9,0,0.31,...,1,...
2023/4/26,11:00:00,2023-04-26 11:00:00,11,1014.3,1017.9,18.2,16.0,87,3.1,80,9.5,70,0.1,1,0,0.48,20,2,10
2023/4/26,12:00:00,2023-04-26 12:00:00,12,1013.9,1017.5,18.3,15.0,81,3.6,90,10.0,60,0.1,1,0,0.59,...,2,...
2023/4/26,13:00:00,2023-04-26 13:00:00,13,1013.4,1017.0,18.8,15.3,80,2.8,110,8.8,90,0.1,0.3,0,0.61,...,2,...
2023/4/26,14:00:00,2023-04-26 14:00:00,14,1013.0,1016.6,19.0,15.1,78,2.6,90,9.3,90,0.0,0,0,0.48,25,2,10
2023/4/26,15:00:00,2023-04-26 15:00:00,15,1012.5,1016.1,19.2,14.9,76,3.9,100,9.0,100,0.0,0,0,0.28,...,1,...
2023/4/26,16:00:00,2023-04-26 16:00:00,16,1012.4,1016.0,19.4,14.5,73,3.4,90,9.5,80,0.0,0,0,0.41,...,1,...
2023/4/26,17:00:00,2023-04-26 17:00:00,17,1012.6,1016.2,19.2,14.0,72,3.4,90,10.4,80,0.0,0,0,0.22,20,0,10
2023/4/26,18:00:00,2023-04-26 18:00:00,18,1013.2,1016.8,19.3,13.9,71,2.8,90,10.9,110,0.0,0,0,0.08,...,0,...
2023/4/26,19:00:00,2023-04-26 19:00:00,19,1013.4,1017.0,19.3,13.9,71,3.2,100,10.5,80,0.0,0,0,0,...,0,...
2023/4/26,20:00:00,2023-04-26 20:00:00,20,1014.0,1017.6,19.2,13.8,71,3.4,90,10.3,90,0.0,0,...,0,...,0,...
2023/4/26,21:00:00,2023-04-26 21:00:00,21,1014.2,1017.8,19.2,14.0,72,2.9,100,9.4,80,0.0,0,...,0,...,0,...
2023/4/26,22:00:00,2023-04-26 22:00:00,22,1014.7,1018.3,19.3,13.9,71,3.5,110,8.8,90,0.0,0,...,0,...,0,...
2023/4/26,23:00:00,2023-04-26 23:00:00,23,1014.4,1018.0,19.1,14.2,73,2.6,110,8.7,120,0.0,0,...,0,...,0,...
2023/4/26,00:00:00,2023-04-26 00:00:00,24,1013.9,1017.5,19.2,14.3,73,2.6,110,9.9,100,0.0,0,...,0,...,0,...
2023/4/27,01:00:00,2023-04-27 01:00:00,1,1013.4,1017.0,19.4,14.7,74,4.4,100,10.0,110,0.0,0,...,0,...,0,...
2023/4/27,02:00:00,2023-04-27 02:00:00,2,1012.5,1016.1,19.3,14.8,75,3.3,100,10.1,120,0.0,0,...,0,...,0,...
2023/4/27,03:00:00,2023-04-27 03:00:00,3,1012.3,1015.9,19.2,15.1,77,3.7,90,9.5,80,0.0,0,...,0,...,0,...
2023/4/27,04:00:00,2023-04-27 04:00:00,4,1012.1,1015.7,19.3,15.4,78,3.7,90,10.5,100,0.0,0,...,0,...,0,...
2023/4/27,05:00:00,2023-04-27 05:00:00,5,1012.2,1015.8,19.4,15.7,79,2.9,80,8.8,80,0.0,0,...,0,...,0,...
2023/4/27,06:00:00,2023-04-27 06:00:00,6,1012.2,1015.8,19.9,16.0,78,3.5,90,8.0,80,0.0,0,0,0.01,...,0,...
2023/4/27,07:00:00,2023-04-27 07:00:00,7,1013.0,1016.6,20.3,16.1,77,3.0,80,8.1,80,0.1,0.1,0,0.06,...,0,...
2023/4/27,08:00:00,2023-04-27 08:00:00,8,1013.4,1017.0,20.7,16.5,77,3.0,80,8.7,70,0.1,0.4,0,0.15,25,0,9
2023/4/27,09:00:00,2023-04-27 09:00:00,9,1014.0,1017.6,21.3,17.1,77,2.2,70,7.6,70,0.1,0.3,0,0.29,25,1,10
2023/4/27,10:00:00,2023-04-27 10:00:00,10,1013.9,1017.5,22.3,17.9,76,2.4,70,8.0,70,0.1,0.8,0,0.84,...,2,...
2023/4/27,11:00:00,2023-04-27 11:00:00,11,1013.5,1017.0,23.7,18.1,71,2.5,80,7.0,70,0.0,0,0,1.47,30,4,10
2023/4/27,12:00:00,2023-04-27 12:00:00,12,1013.0,1016.5,24.3,18.3,69,2.1,70,5.6,80,0.0,0,0,1.09,...,4,...
2023/4/27,13:00:00,2023-04-27 13:00:00,13,1012.3,1015.8,25.1,18.6,67,1.9,100,5.2,90,0.0,0,0,1.1,...,4,...
2023/4/27,14:00:00,2023-04-27 14:00:00,14,1011.8,1015.3,25.1,18.3,66,2.4,140,6.6,130,0.0,0,0,1.26,30,4,10
2023/4/27,15:00:00,2023-04-27 15:00:00,15,1011.4,1014.9,24.7,18.4,68,2.0,110,4.4,110,0.0,0,X,X,...,3,...
2023/4/27,16:00:00,2023-04-27 16:00:00,16,1010.8,1014.3,24.7,18.9,70,1.5,140,3.9,100,0.0,0,0,0.86,...,2,...
2023/4/27,17:00:00,2023-04-27 17:00:00,17,1011.1,1014.6,24.6,18.6,69,2.0,100,4.4,100,0.0,0,0,0.37,25,0,9
2023/4/27,18:00:00,2023-04-27 18:00:00,18,1011.2,1014.7,23.9,19.0,74,1.9,100,5.5,60,0.0,0,0,0.21,...,0,...
2023/4/27,19:00:00,2023-04-27 19:00:00,19,1011.4,1014.9,23.4,18.9,76,2.0,80,6.2,80,0.0,0,0,0.01,...,0,...
2023/4/27,20:00:00,2023-04-27 20:00:00,20,1012.2,1015.7,22.8,19.0,79,2.0,80,4.6,90,0.0,0,...,0,...,0,...
2023/4/27,21:00:00,2023-04-27 21:00:00,21,1012.6,1016.1,22.9,18.9,78,1.0,80,4.1,70,0.0,0,...,0,...,0,...
2023/4/27,22:00:00,2023-04-27 22:00:00,22,1012.7,1016.3,22.8,19.0,79,1.7,140,3.2,80,0.0,0,...,0,...,0,...
2023/4/27,23:00:00,2023-04-27 23:00:00,23,1012.3,1015.9,21.6,19.2,86,0.4,200,1.9,120,0.0,0,...,0,...,0,...
2023/4/27,00:00:00,2023-04-27 00:00:00,24,1011.7,1015.3,21.0,19.1,89,0.2,0,1.3,210,0.0,0,...,0,...,0,...
2023/4/28,01:00:00,2023-04-28 01:00:00,1,1011.0,1014.6,20.7,19.2,91,0.5,200,1.7,200,0.0,0,...,0,...,0,...
2023/4/28,02:00:00,2023-04-28 02:00:00,2,1010.8,1014.4,20.7,19.2,91,0.6,180,1.8,150,0.0,0,...,0,...,0,...
2023/4/28,03:00:00,2023-04-28 03:00:00,3,1011.2,1014.8,21.1,19.0,88,1.6,220,2.4,200,0.0,0,...,0,...,0,...
2023/4/28,04:00:00,2023-04-28 04:00:00,4,1011.1,1014.7,20.5,19.0,91,1.1,230,2.1,310,0.0,0,...,0,...,0,...
2023/4/28,05:00:00,2023-04-28 05:00:00,5,1011.7,1015.3,20.1,19.1,94,0.6,160,1.9,260,0.0,0,...,0,...,0,...
2023/4/28,06:00:00,2023-04-28 06:00:00,6,1012.3,1015.9,20.2,19.0,93,0.4,180,1.3,210,0.0,0,0,0.03,...,0,...
2023/4/28,07:00:00,2023-04-28 07:00:00,7,1012.7,1016.3,21.4,19.2,87,0.5,170,1.7,150,0.0,0,0.5,0.43,...,0,...
2023/4/28,08:00:00,2023-04-28 08:00:00,8,1012.7,1016.2,23.5,19.5,78,0.8,80,2.4,90,0.0,0,1,1.26,30,1,1
2023/4/28,09:00:00,2023-04-28 09:00:00,9,1012.4,1015.9,25.3,19.5,70,0.8,100,2.1,60,0.0,0,1,2.04,40,4,1
2023/4/28,10:00:00,2023-04-28 10:00:00,10,1011.8,1015.3,28.0,19.8,61,1.0,170,1.9,140,0.0,0,1,2.74,...,6,...
2023/4/28,11:00:00,2023-04-28 11:00:00,11,1011.0,1014.5,29.7,18.8,52,1.2,130,2.2,100,0.0,0,1,3.13,40,8,6
2023/4/28,12:00:00,2023-04-28 12:00:00,12,1010.4,1013.9,30.6,20.6,55,2.8,320,6.1,290,0.0,0,1,3.45,...,9,...
2023/4/28,13:00:00,2023-04-28 13:00:00,13,1009.7,1013.2,29.6,22.8,67,2.5,330,7.7,340,0.0,0,1,3.3,...,9,...
2023/4/28,14:00:00,2023-04-28 14:00:00,14,1008.9,1012.4,28.6,22.4,69,2.9,330,6.6,360,0.0,0,1,3.01,20,7,5
2023/4/28,15:00:00,2023-04-28 15:00:00,15,1008.5,1012.0,28.9,21.9,66,3.1,330,5.7,330,0.0,0,1,2.5,...,5,...
2023/4/28,16:00:00,2023-04-28 16:00:00,16,1008.4,1011.9,28.6,21.1,64,2.5,330,6.0,330,0.0,0,1,1.8,...,2,...
2023/4/28,17:00:00,2023-04-28 17:00:00,17,1008.4,1011.9,27.3,21.4,70,1.7,320,5.2,320,0.0,0,0.2,0.64,25,1,10
2023/4/28,18:00:00,2023-04-28 18:00:00,18,1009.1,1012.6,26.4,21.0,72,0.6,360,3.5,300,0.0,0,0,0.11,...,0,...
2023/4/28,19:00:00,2023-04-28 19:00:00,19,1009.5,1013.0,26.3,21.1,73,1.0,310,3.0,330,0.0,0,0,0.01,...,0,...
2023/4/28,20:00:00,2023-04-28 20:00:00,20,1009.9,1013.4,25.8,22.1,80,1.2,90,3.1,100,0.0,0,...,0,...,0,...
2023/4/28,21:00:00,2023-04-28 21:00:00,21,1010.2,1013.7,25.4,22.1,82,0.8,100,3.3,70,0.0,0,...,0,...,0,...
2023/4/28,22:00:00,2023-04-28 22:00:00,22,1009.9,1013.4,25.4,22.1,82,2.1,130,3.0,100,0.0,0,...,0,...,0,...
2023/4/28,23:00:00,2023-04-28 23:00:00,23,1009.4,1012.9,24.8,22.1,85,0.3,180,2.8,150,0.0,0,...,0,...,0,...
2023/4/28,00:00:00,2023-04-28 00:00:00,24,1008.7,1012.2,24.3,22.0,87,0.7,200,2.2,200,0.0,0,...,0,...,0,...
2023/4/29,01:00:00,2023-04-29 01:00:00,1,1008.1,1011.6,23.9,21.8,88,0.7,200,1.9,180,0.0,0,...,0,...,0,...
2023/4/29,02:00:00,2023-04-29 02:00:00,2,1007.8,1011.3,23.5,21.4,88,1.1,180,1.7,180,0.0,0,...,0,...,0,...
2023/4/29,03:00:00,2023-04-29 03:00:00,3,1007.3,1010.8,23.2,21.3,89,0.7,190,1.6,200,0.0,0,...,0,...,0,...
2023/4/29,04:00:00,2023-04-29 04:00:00,4,1007.0,1010.5,22.9,21.0,89,0.6,160,1.7,160,0.0,0,...,0,...,0,...
2023/4/29,05:00:00,2023-04-29 05:00:00,5,1007.5,1011.0,22.6,20.9,90,0.6,180,2.7,180,0.0,0,...,0,...,0,...
2023/4/29,06:00:00,2023-04-29 06:00:00,6,1008.3,1011.8,22.8,20.7,88,1.3,200,2.6,170,0.0,0,0,0.04,...,0,...
2023/4/29,07:00:00,2023-04-29 07:00:00,7,1008.9,1012.4,23.7,20.7,83,0.6,200,2.5,230,0.0,0,0.9,0.52,...,0,...
2023/4/29,08:00:00,2023-04-29 08:00:00,8,1008.8,1012.3,25.3,21.4,79,0.8,140,2.2,140,0.0,0,1,1.3,18,1,1
2023/4/29,09:00:00,2023-04-29 09:00:00,9,1008.9,1012.4,27.7,21.3,68,0.8,310,3.0,340,0.0,0,1,2,15,3,2
2023/4/29,10:00:00,2023-04-29 10:00:00,10,1008.5,1012.0,28.7,21.5,65,2.0,10,4.2,40,0.0,0,0.9,2.53,...,5,...
2023/4/29,11:00:00,2023-04-29 11:00:00,11,1008.0,1011.5,29.7,21.7,62,2.7,350,5.1,340,0.0,0,0.6,2.44,15,6,4
2023/4/29,12:00:00,2023-04-29 12:00:00,12,1007.4,1010.8,30.6,21.7,59,1.9,330,5.7,340,0.0,0,0.7,2.97,...,8,...
2023/4/29,13:00:00,2023-04-29 13:00:00,13,1006.5,1009.9,30.6,21.4,58,2.1,340,4.7,340,0.0,0,0.6,2.76,...,7,...
2023/4/29,14:00:00,2023-04-29 14:00:00,14,1005.9,1009.3,30.0,21.1,59,2.6,340,5.4,340,0.0,0,0.3,1.69,20,5,7
2023/4/29,15:00:00,2023-04-29 15:00:00,15,1005.7,1009.1,29.9,20.8,58,2.4,340,4.9,350,0.0,0,0,0.86,...,2,...
2023/4/29,16:00:00,2023-04-29 16:00:00,16,1005.7,1009.1,29.6,21.0,60,1.4,70,4.3,330,0.0,0,0,0.68,...,1,...
2023/4/29,17:00:00,2023-04-29 17:00:00,17,1006.6,1010.1,27.8,20.9,66,3.1,330,6.2,320,0.0,0,0,0.42,25,1,9
